,time,variable_type,component,subcomponent,value
542,327.37883830070496,inventory_allocations,CC,CC4,16
543,327.37883830070496,inventory_allocations,CC,CC5,11
544,327.37883830070496,inventory_allocations,CC,CC6,21
545,327.37883830070496,inventory_allocations,CC,CC7,18
546,327.37883830070496,inventory_allocations,CD,CD1,6
547,327.37883830070496,inventory_allocations,CD,CD2,17
548,327.37883830070496,inventory_allocations,CD,CD3,39
549,327.37883830070496,inventory_allocations,CD,CD4,1
550,327.37883830070496,inventory_allocations,CD,CD5,23
551,327.37883830070496,inventory_allocations,CD,CD6,14
552,327.37883830070496,inventory_allocations,CE,CE1,1
553,327.37883830070496,inventory_allocations,CE,CE2,5
554,327.37883830070496,inventory_allocations,CE,CE3,12
555,327.37883830070496,inventory_allocations,CE,CE4,3
556,327.37883830070496,inventory_allocations,CE,CE5,1
557,327.37883830070496,inventory_allocations,CE,CE6,19
558,327.37883830070496,inventory_allocations,CE,CE7,13
559,327.37883830070496,inventory_allocations,CE,CE8,20
560,327.37883830070496,inventory_allocations,CE,CE9,26
561,327.37883830070496,reorder_points,CA,CA1,14
562,327.37883830070496,reorder_points,CA,CA2,11
563,327.37883830070496,reorder_points,CA,CA3,4
564,327.37883830070496,reorder_points,CA,CA4,14
565,327.37883830070496,reorder_points,CA,CA5,6
566,327.37883830070496,reorder_points,CA,CA6,15
567,327.37883830070496,reorder_points,CA,CA7,9
568,327.37883830070496,reorder_points,CA,CA8,14
569,327.37883830070496,reorder_points,CB,CB1,10
570,327.37883830070496,reorder_points,CB,CB2,64
571,327.37883830070496,reorder_points,CB,CB3,22
572,327.37883830070496,reorder_points,CC,CC1,2
573,327.37883830070496,reorder_points,CC,CC2,21
574,327.37883830070496,reorder_points,CC,CC3,7
575,327.37883830070496,reorder_points,CC,CC4,15
576,327.37883830070496,reorder_points,CC,CC5,9
577,327.37883830070496,reorder_points,CC,CC6,18
578,327.37883830070496,reorder_points,CC,CC7,17
579,327.37883830070496,reorder_points,CD,CD1,5
580,327.37883830070496,reorder_points,CD,CD2,16
581,327.37883830070496,reorder_points,CD,CD3,38
582,327.37883830070496,reorder_points,CD,CD4,0
583,327.37883830070496,reorder_points,CD,CD5,22
584,327.37883830070496,reorder_points,CD,CD6,13
585,327.37883830070496,reorder_points,CE,CE1,0
586,327.37883830070496,reorder_points,CE,CE2,4
587,327.37883830070496,reorder_points,CE,CE3,11
588,327.37883830070496,reorder_points,CE,CE4,2
589,327.37883830070496,reorder_points,CE,CE5,0
590,327.37883830070496,reorder_points,CE,CE6,18
591,327.37883830070496,reorder_points,CE,CE7,12
592,327.37883830070496,reorder_points,CE,CE8,19
593,327.37883830070496,reorder_points,CE,CE9,25
594,365.13881158828735,inventory_allocations,CA,CA1,16
595,365.13881158828735,inventory_allocations,CA,CA2,13
596,365.13881158828735,inventory_allocations,CA,CA3,5
597,365.13881158828735,inventory_allocations,CA,CA4,15
598,365.13881158828735,inventory_allocations,CA,CA5,8
599,365.13881158828735,inventory_allocations,CA,CA6,16
600,365.13881158828735,inventory_allocations,CA,CA7,10
601,365.13881158828735,inventory_allocations,CA,CA8,16
602,365.13881158828735,inventory_allocations,CB,CB1,12
603,365.13881158828735,inventory_allocations,CB,CB2,65
604,365.13881158828735,inventory_allocations,CB,CB3,23
605,365.13881158828735,inventory_allocations,CC,CC1,3
606,365.13881158828735,inventory_allocations,CC,CC2,23
607,365.13881158828735,inventory_allocations,CC,CC3,8
608,365.13881158828735,inventory_allocations,CC,CC4,16
609,365.13881158828735,inventory_allocations,CC,CC5,11
610,365.13881158828735,inventory_allocations,CC,CC6,21
611,365.13881158828735,inventory_allocations,CC,CC7,18
612,365.13881158828735,inventory_allocations,CD,CD1,6
613,365.13881158828735,inventory_allocations,CD,CD2,17
614,365.13881158828735,inventory_allocations,CD,CD3,39
615,365.13881158828735,inventory_allocations,CD,CD4,1
616,365.13881158828735,inventory_allocations,CD,CD5,23
617,365.13881158828735,inventory_allocations,CD,CD6,14
618,365.13881158828735,inventory_allocations,CE,CE1,1
619,365.13881158828735,inventory_allocations,CE,CE2,5
620,365.13881158828735,inventory_allocations,CE,CE3,12
621,365.13881158828735,inventory_allocations,CE,CE4,3
622,365.13881158828735,inventory_allocations,CE,CE5,1
623,365.13881158828735,inventory_allocations,CE,CE6,19
624,365.13881158828735,inventory_allocations,CE,CE7,13
625,365.13881158828735,inventory_allocations,CE,CE8,20
626,365.13881158828735,inventory_allocations,CE,CE9,26
627,365.13881158828735,reorder_points,CA,CA1,14
628,365.13881158828735,reorder_points,CA,CA2,11
629,365.13881158828735,reorder_points,CA,CA3,4
630,365.13881158828735,reorder_points,CA,CA4,14
631,365.13881158828735,reorder_points,CA,CA5,6
632,365.13881158828735,reorder_points,CA,CA6,15
633,365.13881158828735,reorder_points,CA,CA7,9
634,365.13881158828735,reorder_points,CA,CA8,14
635,365.13881158828735,reorder_points,CB,CB1,10
636,365.13881158828735,reorder_points,CB,CB2,64
637,365.13881158828735,reorder_points,CB,CB3,22
638,365.13881158828735,reorder_points,CC,CC1,2
639,365.13881158828735,reorder_points,CC,CC2,21
640,365.13881158828735,reorder_points,CC,CC3,7
641,365.13881158828735,reorder_points,CC,CC4,15
642,365.13881158828735,reorder_points,CC,CC5,9
643,365.13881158828735,reorder_points,CC,CC6,19
644,365.13881158828735,reorder_points,CC,CC7,17
645,365.13881158828735,reorder_points,CD,CD1,5
646,365.13881158828735,reorder_points,CD,CD2,16
647,365.13881158828735,reorder_points,CD,CD3,38
648,365.13881158828735,reorder_points,CD,CD4,0
649,365.13881158828735,reorder_points,CD,CD5,22
650,365.13881158828735,reorder_points,CD,CD6,13
651,365.13881158828735,reorder_points,CE,CE1,0
652,365.13881158828735,reorder_points,CE,CE2,4
653,365.13881158828735,reorder_points,CE,CE3,11
654,365.13881158828735,reorder_points,CE,CE4,2
655,365.13881158828735,reorder_points,CE,CE5,0
656,365.13881158828735,reorder_points,CE,CE6,18
657,365.13881158828735,reorder_points,CE,CE7,12
658,365.13881158828735,reorder_points,CE,CE8,19
659,365.13881158828735,reorder_points,CE,CE9,25
660,367.5642840862274,inventory_allocations,CA,CA1,16
661,367.5642840862274,inventory_allocations,CA,CA2,13
662,367.5642840862274,inventory_allocations,CA,CA3,5
663,367.5642840862274,inventory_allocations,CA,CA4,15
664,367.5642840862274,inventory_allocations,CA,CA5,8
665,367.5642840862274,inventory_allocations,CA,CA6,16
666,367.5642840862274,inventory_allocations,CA,CA7,10
667,367.5642840862274,inventory_allocations,CA,CA8,16
668,367.5642840862274,inventory_allocations,CB,CB1,12
669,367.5642840862274,inventory_allocations,CB,CB2,65
670,367.5642840862274,inventory_allocations,CB,CB3,23
671,367.5642840862274,inventory_allocations,CC,CC1,3
672,367.5642840862274,inventory_allocations,CC,CC2,23
673,367.5642840862274,inventory_allocations,CC,CC3,8
674,367.5642840862274,inventory_allocations,CC,CC4,16
675,367.5642840862274,inventory_allocations,CC,CC5,11
676,367.5642840862274,inventory_allocations,CC,CC6,21
677,367.5642840862274,inventory_allocations,CC,CC7,18
678,367.5642840862274,inventory_allocations,CD,CD1,6
679,367.5642840862274,inventory_allocations,CD,CD2,17
680,367.5642840862274,inventory_allocations,CD,CD3,39
681,367.5642840862274,inventory_allocations,CD,CD4,1
682,367.5642840862274,inventory_allocations,CD,CD5,23
683,367.5642840862274,inventory_allocations,CD,CD6,14
684,367.5642840862274,inventory_allocations,CE,CE1,1
685,367.5642840862274,inventory_allocations,CE,CE2,5
686,367.5642840862274,inventory_allocations,CE,CE3,12
687,367.5642840862274,inventory_allocations,CE,CE4,3
688,367.5642840862274,inventory_allocations,CE,CE5,1
689,367.5642840862274,inventory_allocations,CE,CE6,19
690,367.5642840862274,inventory_allocations,CE,CE7,13
691,367.5642840862274,inventory_allocations,CE,CE8,20
692,367.5642840862274,inventory_allocations,CE,CE9,26
693,367.5642840862274,reorder_points,CA,CA1,14
694,367.5642840862274,reorder_points,CA,CA2,11
695,367.5642840862274,reorder_points,CA,CA3,4
696,367.5642840862274,reorder_points,CA,CA4,14
697,367.5642840862274,reorder_points,CA,CA5,6
698,367.5642840862274,reorder_points,CA,CA6,15
699,367.5642840862274,reorder_points,CA,CA7,9
700,367.5642840862274,reorder_points,CA,CA8,15
701,367.5642840862274,reorder_points,CB,CB1,10
702,367.5642840862274,reorder_points,CB,CB2,64
703,367.5642840862274,reorder_points,CB,CB3,22
704,367.5642840862274,reorder_points,CC,CC1,2
705,367.5642840862274,reorder_points,CC,CC2,21
706,367.5642840862274,reorder_points,CC,CC3,7
707,367.5642840862274,reorder_points,CC,CC4,15
708,367.5642840862274,reorder_points,CC,CC5,9
709,367.5642840862274,reorder_points,CC,CC6,19
710,367.5642840862274,reorder_points,CC,CC7,17
711,367.5642840862274,reorder_points,CD,CD1,5
712,367.5642840862274,reorder_points,CD,CD2,16
713,367.5642840862274,reorder_points,CD,CD3,38
714,367.5642840862274,reorder_points,CD,CD4,0
715,367.5642840862274,reorder_points,CD,CD5,22
716,367.5642840862274,reorder_points,CD,CD6,13
717,367.5642840862274,reorder_points,CE,CE1,0
718,367.5642840862274,reorder_points,CE,CE2,4
719,367.5642840862274,reorder_points,CE,CE3,11
720,367.5642840862274,reorder_points,CE,CE4,2
721,367.5642840862274,reorder_points,CE,CE5,0
722,367.5642840862274,reorder_points,CE,CE6,18
723,367.5642840862274,reorder_points,CE,CE7,12
724,367.5642840862274,reorder_points,CE,CE8,19
725,367.5642840862274,reorder_points,CE,CE9,25
726,401.1184847354889,inventory_allocations,CA,CA1,16
727,401.1184847354889,inventory_allocations,CA,CA2,13
728,401.1184847354889,inventory_allocations,CA,CA3,5
729,401.1184847354889,inventory_allocations,CA,CA4,15
730,401.1184847354889,inventory_allocations,CA,CA5,8
731,401.1184847354889,inventory_allocations,CA,CA6,16
732,401.1184847354889,inventory_allocations,CA,CA7,10
733,401.1184847354889,inventory_allocations,CA,CA8,16
734,401.1184847354889,inventory_allocations,CB,CB1,12
735,401.1184847354889,inventory_allocations,CB,CB2,65
736,401.1184847354889,inventory_allocations,CB,CB3,23
737,401.1184847354889,inventory_allocations,CC,CC1,3
738,401.1184847354889,inventory_allocations,CC,CC2,23
739,401.1184847354889,inventory_allocations,CC,CC3,8
740,401.1184847354889,inventory_allocations,CC,CC4,16
741,401.1184847354889,inventory_allocations,CC,CC5,11
742,401.1184847354889,inventory_allocations,CC,CC6,21
743,401.1184847354889,inventory_allocations,CC,CC7,18
744,401.1184847354889,inventory_allocations,CD,CD1,6
745,401.1184847354889,inventory_allocations,CD,CD2,17
746,401.1184847354889,inventory_allocations,CD,CD3,39
747,401.1184847354889,inventory_allocations,CD,CD4,1
748,401.1184847354889,inventory_allocations,CD,CD5,23
749,401.1184847354889,inventory_allocations,CD,CD6,14
750,401.1184847354889,inventory_allocations,CE,CE1,1
751,401.1184847354889,inventory_allocations,CE,CE2,5
752,401.1184847354889,inventory_allocations,CE,CE3,12
753,401.1184847354889,inventory_allocations,CE,CE4,3
754,401.1184847354889,inventory_allocations,CE,CE5,1
755,401.1184847354889,inventory_allocations,CE,CE6,19
756,401.1184847354889,inventory_allocations,CE,CE7,13
757,401.1184847354889,inventory_allocations,CE,CE8,20
758,401.1184847354889,inventory_allocations,CE,CE9,26
759,401.1184847354889,reorder_points,CA,CA1,14
760,401.1184847354889,reorder_points,CA,CA2,11
761,401.1184847354889,reorder_points,CA,CA3,4
762,401.1184847354889,reorder_points,CA,CA4,14
763,401.1184847354889,reorder_points,CA,CA5,6
764,401.1184847354889,reorder_points,CA,CA6,15
765,401.1184847354889,reorder_points,CA,CA7,9
766,401.1184847354889,reorder_points,CA,CA8,15
767,401.1184847354889,reorder_points,CB,CB1,10
768,401.1184847354889,reorder_points,CB,CB2,64
769,401.1184847354889,reorder_points,CB,CB3,22
770,401.1184847354889,reorder_points,CC,CC1,2
771,401.1184847354889,reorder_points,CC,CC2,21
772,401.1184847354889,reorder_points,CC,CC3,7
773,401.1184847354889,reorder_points,CC,CC4,15
774,401.1184847354889,reorder_points,CC,CC5,9
775,401.1184847354889,reorder_points,CC,CC6,19
776,401.1184847354889,reorder_points,CC,CC7,17
777,401.1184847354889,reorder_points,CD,CD1,5
778,401.1184847354889,reorder_points,CD,CD2,16
779,401.1184847354889,reorder_points,CD,CD3,38
780,401.1184847354889,reorder_points,CD,CD4,0
781,401.1184847354889,reorder_points,CD,CD5,22
782,401.1184847354889,reorder_points,CD,CD6,13
783,401.1184847354889,reorder_points,CE,CE1,0
784,401.1184847354889,reorder_points,CE,CE2,4
785,401.1184847354889,reorder_points,CE,CE3,11
786,401.1184847354889,reorder_points,CE,CE4,2
787,401.1184847354889,reorder_points,CE,CE5,0
788,401.1184847354889,reorder_points,CE,CE6,18
789,401.1184847354889,reorder_points,CE,CE7,12
790,401.1184847354889,reorder_points,CE,CE8,19
791,401.1184847354889,reorder_points,CE,CE9,24
792,448.85036396980286,inventory_allocations,CA,CA1,16
793,448.85036396980286,inventory_allocations,CA,CA2,13
794,448.85036396980286,inventory_allocations,CA,CA3,5
795,448.85036396980286,inventory_allocations,CA,CA4,15
796,448.85036396980286,inventory_allocations,CA,CA5,8
797,448.85036396980286,inventory_allocations,CA,CA6,16
798,448.85036396980286,inventory_allocations,CA,CA7,10
799,448.85036396980286,inventory_allocations,CA,CA8,16
800,448.85036396980286,inventory_allocations,CB,CB1,12
801,448.85036396980286,inventory_allocations,CB,CB2,65
802,448.85036396980286,inventory_allocations,CB,CB3,23
803,448.85036396980286,inventory_allocations,CC,CC1,3
804,448.85036396980286,inventory_allocations,CC,CC2,23
805,448.85036396980286,inventory_allocations,CC,CC3,8
806,448.85036396980286,inventory_allocations,CC,CC4,16
807,448.85036396980286,inventory_allocations,CC,CC5,11
808,448.85036396980286,inventory_allocations,CC,CC6,21
809,448.85036396980286,inventory_allocations,CC,CC7,18
810,448.85036396980286,inventory_allocations,CD,CD1,6
811,448.85036396980286,inventory_allocations,CD,CD2,17
812,448.85036396980286,inventory_allocations,CD,CD3,39
813,448.85036396980286,inventory_allocations,CD,CD4,1
814,448.85036396980286,inventory_allocations,CD,CD5,23
815,448.85036396980286,inventory_allocations,CD,CD6,14
816,448.85036396980286,inventory_allocations,CE,CE1,1
817,448.85036396980286,inventory_allocations,CE,CE2,5
818,448.85036396980286,inventory_allocations,CE,CE3,12
819,448.85036396980286,inventory_allocations,CE,CE4,3
820,448.85036396980286,inventory_allocations,CE,CE5,1
821,448.85036396980286,inventory_allocations,CE,CE6,19
822,448.85036396980286,inventory_allocations,CE,CE7,13
823,448.85036396980286,inventory_allocations,CE,CE8,20
824,448.85036396980286,inventory_allocations,CE,CE9,26
825,448.85036396980286,reorder_points,CA,CA1,14
826,448.85036396980286,reorder_points,CA,CA2,11
827,448.85036396980286,reorder_points,CA,CA3,4
828,448.85036396980286,reorder_points,CA,CA4,14
829,448.85036396980286,reorder_points,CA,CA5,6
830,448.85036396980286,reorder_points,CA,CA6,15
831,448.85036396980286,reorder_points,CA,CA7,9
832,448.85036396980286,reorder_points,CA,CA8,15
833,448.85036396980286,reorder_points,CB,CB1,10
834,448.85036396980286,reorder_points,CB,CB2,64
835,448.85036396980286,reorder_points,CB,CB3,22
836,448.85036396980286,reorder_points,CC,CC1,2
837,448.85036396980286,reorder_points,CC,CC2,21
838,448.85036396980286,reorder_points,CC,CC3,7
839,448.85036396980286,reorder_points,CC,CC4,14
840,448.85036396980286,reorder_points,CC,CC5,9
841,448.85036396980286,reorder_points,CC,CC6,19
842,448.85036396980286,reorder_points,CC,CC7,17
843,448.85036396980286,reorder_points,CD,CD1,5
844,448.85036396980286,reorder_points,CD,CD2,16
845,448.85036396980286,reorder_points,CD,CD3,38
846,448.85036396980286,reorder_points,CD,CD4,0
847,448.85036396980286,reorder_points,CD,CD5,22
848,448.85036396980286,reorder_points,CD,CD6,13
849,448.85036396980286,reorder_points,CE,CE1,0
850,448.85036396980286,reorder_points,CE,CE2,4
851,448.85036396980286,reorder_points,CE,CE3,11
852,448.85036396980286,reorder_points,CE,CE4,2
853,448.85036396980286,reorder_points,CE,CE5,0
854,448.85036396980286,reorder_points,CE,CE6,18
855,448.85036396980286,reorder_points,CE,CE7,12
856,448.85036396980286,reorder_points,CE,CE8,19
857,448.85036396980286,reorder_points,CE,CE9,24
858,477.4825904369354,inventory_allocations,CA,CA1,16
859,477.4825904369354,inventory_allocations,CA,CA2,13
860,477.4825904369354,inventory_allocations,CA,CA3,5
861,477.4825904369354,inventory_allocations,CA,CA4,15
862,477.4825904369354,inventory_allocations,CA,CA5,8
863,477.4825904369354,inventory_allocations,CA,CA6,16
864,477.4825904369354,inventory_allocations,CA,CA7,10
865,477.4825904369354,inventory_allocations,CA,CA8,16
866,477.4825904369354,inventory_allocations,CB,CB1,12
867,477.4825904369354,inventory_allocations,CB,CB2,65
868,477.4825904369354,inventory_allocations,CB,CB3,23
869,477.4825904369354,inventory_allocations,CC,CC1,3
870,477.4825904369354,inventory_allocations,CC,CC2,22
871,477.4825904369354,inventory_allocations,CC,CC3,9
872,477.4825904369354,inventory_allocations,CC,CC4,16
873,477.4825904369354,inventory_allocations,CC,CC5,11
874,477.4825904369354,inventory_allocations,CC,CC6,21
875,477.4825904369354,inventory_allocations,CC,CC7,18
876,477.4825904369354,inventory_allocations,CD,CD1,6
877,477.4825904369354,inventory_allocations,CD,CD2,17
878,477.4825904369354,inventory_allocations,CD,CD3,39
879,477.4825904369354,inventory_allocations,CD,CD4,1
880,477.4825904369354,inventory_allocations,CD,CD5,23
881,477.4825904369354,inventory_allocations,CD,CD6,14
882,477.4825904369354,inventory_allocations,CE,CE1,1
883,477.4825904369354,inventory_allocations,CE,CE2,5
884,477.4825904369354,inventory_allocations,CE,CE3,12
885,477.4825904369354,inventory_allocations,CE,CE4,3
886,477.4825904369354,inventory_allocations,CE,CE5,1
887,477.4825904369354,inventory_allocations,CE,CE6,19
888,477.4825904369354,inventory_allocations,CE,CE7,13
889,477.4825904369354,inventory_allocations,CE,CE8,20
890,477.4825904369354,inventory_allocations,CE,CE9,26
891,477.4825904369354,reorder_points,CA,CA1,14
892,477.4825904369354,reorder_points,CA,CA2,11
893,477.4825904369354,reorder_points,CA,CA3,4
894,477.4825904369354,reorder_points,CA,CA4,14
895,477.4825904369354,reorder_points,CA,CA5,6
896,477.4825904369354,reorder_points,CA,CA6,15
897,477.4825904369354,reorder_points,CA,CA7,9
898,477.4825904369354,reorder_points,CA,CA8,15
899,477.4825904369354,reorder_points,CB,CB1,10
900,477.4825904369354,reorder_points,CB,CB2,64
901,477.4825904369354,reorder_points,CB,CB3,22
902,477.4825904369354,reorder_points,CC,CC1,2
903,477.4825904369354,reorder_points,CC,CC2,21
904,477.4825904369354,reorder_points,CC,CC3,7
905,477.4825904369354,reorder_points,CC,CC4,14
906,477.4825904369354,reorder_points,CC,CC5,9
907,477.4825904369354,reorder_points,CC,CC6,19
908,477.4825904369354,reorder_points,CC,CC7,17
909,477.4825904369354,reorder_points,CD,CD1,5
910,477.4825904369354,reorder_points,CD,CD2,16
911,477.4825904369354,reorder_points,CD,CD3,38
912,477.4825904369354,reorder_points,CD,CD4,0
913,477.4825904369354,reorder_points,CD,CD5,22
914,477.4825904369354,reorder_points,CD,CD6,13
915,477.4825904369354,reorder_points,CE,CE1,0
916,477.4825904369354,reorder_points,CE,CE2,4
917,477.4825904369354,reorder_points,CE,CE3,11
918,477.4825904369354,reorder_points,CE,CE4,2
919,477.4825904369354,reorder_points,CE,CE5,0
920,477.4825904369354,reorder_points,CE,CE6,18
921,477.4825904369354,reorder_points,CE,CE7,12
922,477.4825904369354,reorder_points,CE,CE8,19
923,477.4825904369354,reorder_points,CE,CE9,24
924,482.13216376304626,inventory_allocations,CA,CA1,16
925,482.13216376304626,inventory_allocations,CA,CA2,13
926,482.13216376304626,inventory_allocations,CA,CA3,5
927,482.13216376304626,inventory_allocations,CA,CA4,15
928,482.13216376304626,inventory_allocations,CA,CA5,8
929,482.13216376304626,inventory_allocations,CA,CA6,16
930,482.13216376304626,inventory_allocations,CA,CA7,10
931,482.13216376304626,inventory_allocations,CA,CA8,16
932,482.13216376304626,inventory_allocations,CB,CB1,12
933,482.13216376304626,inventory_allocations,CB,CB2,65
934,482.13216376304626,inventory_allocations,CB,CB3,23
935,482.13216376304626,inventory_allocations,CC,CC1,3
936,482.13216376304626,inventory_allocations,CC,CC2,22
937,482.13216376304626,inventory_allocations,CC,CC3,9
938,482.13216376304626,inventory_allocations,CC,CC4,16
939,482.13216376304626,inventory_allocations,CC,CC5,11
940,482.13216376304626,inventory_allocations,CC,CC6,21
941,482.13216376304626,inventory_allocations,CC,CC7,18
